FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,INTPTLAT10,INTPTLON10,State,COUNTY,HH_COUNT,OHU_OWN,OHU_RENT,PERC_OWN,PERC_RENT,MHI,MED_VAL,HOUSINGCOS,MCR_ANNUAL,MSMOC_TOT_,TAX_RET,Avg_TransC,REtaxperow,DISP_INC,energy_cos,REtax_ACS,AVG_TTL,LOCALNAME,Shape_Area
4335,36,103,111601,36103111601,40.8881065,-73.3337651,New York,Suffolk County,1418,1141,254,0.817921147,0.182078853,87212,450200,21457.471,15804,22716,1756.754588,16012.97788,7747.622313,34175.04927,2738.01904,6447,12828.48281,Huntington,0.000217761
4336,36,103,111602,36103111602,40.8899833,-73.3217693,New York,Suffolk County,1162,1015,91,0.917721519,0.082278481,104500,469400,25779.6456,19128,26376,1438.17018,19187.2241,7034.927611,41472.9438,2850.307537,6350,15209.87896,Huntington,0.00020992
4337,36,103,111701,36103111701,40.871334,-73.3319794,New York,Suffolk County,2033,1541,505,0.753176931,0.246823069,94125,449700,24012.9677,15960,26652,2519.652145,17282.27242,7392.021854,37327.82693,2768.632564,6287,12733.30038,Huntington,0.000286729
4338,36,103,111703,36103111703,40.8777936,-73.304161,New York,Suffolk County,1119,895,139,0.8655706,0.1344294,102833,522900,29130.5571,14724,31368,2938.756414,18881.14656,14808.47918,37942.94301,2989.866097,7722,13888.48723,Huntington,0.00029306
4339,36,103,111704,36103111704,40.8708775,-73.3085992,New York,Suffolk County,1101,1026,28,0.973434535,0.026565465,123672,516000,26064.0228,8916,26532,1429.274372,22707.39119,6282.581778,55088.93899,3108.672367,8096,16702.97465,Huntington,0.000227233
4340,36,103,111504,36103111504,40.8552231,-73.3423333,New York,Suffolk County,455,393,36,0.916083916,0.083916084,102250,618400,33104.1399,14460,34812,568.8700856,18774.10205,9136.027533,28736.66615,3261.501937,10000,18373.58996,Huntington,0.000250174
4341,36,103,135104,36103135104,40.8613139,-73.2346823,New York,Suffolk County,1648,1539,60,0.962476548,0.037523452,126932,525700,28481.9212,19092,28848,2078.237,23305.95913,6975.165489,51582.06313,3263.757968,9321,20298.29857,Smithtown,0.000594196
4342,36,103,135204,36103135204,40.8378728,-73.2485372,New York,Suffolk County,1465,1346,40,0.971139971,0.028860029,119500,577800,27911.0823,12132,28380,1855.941846,21941.3711,7532.975066,46499.61267,3209.847138,7430,19938.08679,Smithtown,0.000503029
4343,36,103,135303,36103135303,40.8418794,-73.1892601,New York,Suffolk County,1397,1316,58,0.957787482,0.042212518,109375,454100,25132.2795,15972,25536,1838.180653,20082.32188,7646.035977,42638.57141,2814.62324,7754,18707.20397,Smithtown,0.000338492
4344,36,103,122300,36103122300,40.7302768,-73.4150454,New York,Suffolk County,1308,1089,273,0.799559471,0.200440529,96607,445700,28399.1101,15168,31716,1698.929632,17737.99195,5915.066551,35958.07015,2695.938099,7772,11815.8897,Babylon,0.001307275
4345,36,103,201100,36103201100,40.7970611,-73.2758018,New York,Suffolk County,1347,1191,168,0.876379691,0.123620309,77674,337500,26091.5762,9528,28428,2725.239097,14261.70761,3093.284207,29062.2019,3323.82987,5739,4934.684428,Islip,0.000679748
4346,36,103,201004,36103201004,41.0475648,-71.9463862,New York,Suffolk County,1422,1197,282,0.809330629,0.190669371,69917,819600,18544.6247,13980,19620,2506.076951,12837.44639,5527.32756,26666.88094,2212.372255,5094,9655.675715,East Hampton,0.004969898
4347,36,103,158705,36103158705,40.8631673,-72.962088,New York,Suffolk County,1070,808,339,0.704446382,0.295553618,58401,304600,20883.599,11568,24792,1354.667074,10722.99593,4941.088062,17920.03946,2965.980896,5879,5908.384715,Brookhaven,0.000475429
4348,36,103,158704,36103158704,40.8577953,-73.0015043,New York,Suffolk County,3449,2289,1240,0.648625673,0.351374327,54176,305300,15533.6719,10848,18072,4836.046773,9947.244525,6233.431184,21073.03575,2161.25806,4528,5460.789764,Brookhaven,0.00122588
4349,36,103,158609,36103158609,40.817108,-73.1007945,New York,Suffolk County,1451,1205,286,0.808182428,0.191817572,86250,371700,23841.7223,20748,24576,2533.734579,15836.34525,6254.183135,34387.02001,2971.08669,6311,9213.825746,Brookhaven,0.000264569
4350,36,103,158608,36103158608,40.8171692,-73.1133942,New York,Suffolk County,1244,973,266,0.785310734,0.214689266,72528,346700,23941.7627,15696,26196,2339.175432,13316.85157,7145.499342,24979.71453,2550.666847,5426,7739.004344,Brookhaven,0.000211582
4351,36,103,158607,36103158607,40.8179513,-73.0389765,New York,Suffolk County,1187,777,297,0.723463687,0.276536313,73889,344800,20621.1285,14136,23100,1810.595379,13566.74451,7339.99387,28873.85039,2378.250015,4594,8449.02658,Brookhaven,0.000302167
4352,36,103,158606,36103158606,40.8278421,-73.0437544,New York,Suffolk County,1524,1228,251,0.830290737,0.169709263,84538,365500,26343.6917,20256,27588,2698.919699,15522.00527,6814.828039,30473.50843,3005.462203,6413,9193.332392,Brookhaven,0.000470339
4353,36,103,158605,36103158605,40.8228448,-73.0698529,New York,Suffolk County,1538,1369,81,0.944137931,0.055862069,105330,392300,25936.5103,21348,26208,2041.061912,19339.62023,4594.59799,45056.28458,3265.423524,6641,11732.16136,Brookhaven,0.000473026
4354,36,103,158604,36103158604,40.820941,-73.0871665,New York,Suffolk County,1571,1359,220,0.860671311,0.139328689,104149,383200,23738.5535,13080,25464,2032.401065,19122.77706,4664.529002,46281.55165,3015.990152,6917,11990.12763,Brookhaven,0.000306691
4355,36,103,158512,36103158512,40.8451728,-73.0999676,New York,Suffolk County,1109,1099,14,0.987421384,0.012578616,105927,406600,26376,0,26712,1445.93892,19449.23528,4262.980755,45433.40885,3156.235525,7067,11512.12034,Brookhaven,0.000209633
4356,36,103,110803,36103110803,40.9154349,-73.3165788,New York,Suffolk County,2031,1849,198,0.903273083,0.096726917,111165,642500,28141.8173,23004,28692,2651.248036,20410.98342,9366.36785,39311.44839,3104.216927,8941,20196.53397,Huntington,0.001517833
4357,36,103,111506,36103111506,40.8410172,-73.351297,New York,Suffolk County,1031,971,79,0.924761905,0.075238095,91556,544100,34865.0057,24012,35748,1322.426654,16810.57885,9151.922051,18851.58464,3503.72695,10000,17525.10386,Huntington,0.000560871
4358,36,103,111801,36103111801,40.8474639,-73.3235561,New York,Suffolk County,2026,2018,28,0.986314761,0.013685239,87273,492500,29154.8504,21000,29268,2631.074534,16024.17808,5880.061843,27067.97179,3239.025264,9168,11786.97447,Huntington,0.000511371
4359,36,103,110502,36103110502,40.8735851,-73.3629333,New York,Suffolk County,1013,865,87,0.908613445,0.091386555,112353,570300,30935.8866,14112,32628,1672.859024,20629.11186,10704.46177,40229.95902,2998.86967,9795,17559.17285,Huntington,0.000386216
4360,36,103,111505,36103111505,40.852649,-73.3737527,New York,Suffolk County,1885,1680,192,0.897435897,0.102564103,105114,462600,29910.4615,16212,31476,2260.229226,19299.96052,8489.358039,33949.28124,3108.438299,8605,18845.85844,Huntington,0.000336906
4361,36,103,201003,36103201003,40.9859413,-72.1085917,New York,Suffolk County,1513,982,215,0.820384294,0.179615706,72175,886600,18502.9373,15648,19128,2214.274084,13252.03732,8442.465536,24587.59174,2634.779662,3950,13197.65399,East Hampton,0.00368238
4362,36,103,201001,36103201001,41.0427183,-72.1410913,New York,Suffolk County,2318,1846,658,0.737220447,0.262779553,68828,701200,21626.1757,19848,22260,2424.355176,12637.49531,4964.469572,16997.65948,2856.426359,5676,14710.24315,East Hampton,0.003818278
4363,36,103,190800,36103190800,40.8707,-72.4011842,New York,Suffolk County,1263,1110,327,0.772442589,0.227557411,81250,1000001,20211.4322,14724,21828,3176.517405,14918.29625,9523.108859,29292.95655,2772.124844,6413,14055.19015,Southampton,0.001802495
4364,36,103,190708,36103190708,41.0175294,-72.3060886,New York,Suffolk County,928,815,193,0.808531746,0.191468254,87366,1000001,22325.4167,20220,22824,1236.09754,16041.25379,5312.784412,30638.60134,2604.065411,6872,15756.66276,Southampton,0.001005361
4365,36,103,190707,36103190707,40.9720411,-72.3599755,New York,Suffolk County,1968,1902,241,0.887540831,0.112459169,92064,830900,25829.5548,22464,26256,2748.799299,16903.85263,5263.340838,29588.11042,2838.90033,4495,16903.58182,Southampton,0.004640663
4366,36,103,190706,36103190706,40.9275432,-72.4206501,New York,Suffolk County,1817,1635,297,0.846273292,0.153726708,74038,767800,23115.0186,14808,24624,1863.785634,13594.10237,4035.552879,21165.65222,2837.88738,3272,13325.33943,Southampton,0.003392043
4367,36,103,190705,36103190705,40.8953589,-72.4724277,New York,Suffolk County,1509,1026,476,0.683089214,0.316910786,60000,673700,15444.032,17772,14364,1536.585502,11016.588,4774.447696,21425.50388,2414.52213,5843,9699.353985,Southampton,0.001990169
4368,36,103,190704,36103190704,40.9265007,-72.3050374,New York,Suffolk County,1331,1022,141,0.878761823,0.121238177,94770,1000001,18561.8229,18720,18540,2583.172341,17400.70075,12007.94586,37058.77715,2963.093636,4784,18785.60557,Southampton,0.006390224
4369,36,103,158511,36103158511,40.8485188,-73.0874709,New York,Suffolk County,1948,1627,245,0.869123932,0.130876068,98393,369300,25947.4551,14256,27708,2702.619724,18065.91905,5330.267703,40483.3933,3196.483907,6765,10699.74864,Brookhaven,0.000436347
4370,36,103,158510,36103158510,40.8430368,-73.0295937,New York,Suffolk County,2245,1729,638,0.730460499,0.269539501,73350,362800,24402.9962,21300,25548,3126.63133,13467.77883,5549.012632,24912.74137,2969.974135,6326,7596.509469,Brookhaven,0.000487079
4371,36,103,158509,36103158509,40.8598146,-73.037665,New York,Suffolk County,1709,1123,599,0.652148664,0.347851336,65472,321400,21350.3972,15888,24264,3252.705548,12021.30083,8749.784962,23544.30034,2475.157517,5277,6080.844119,Brookhaven,0.000232934
4372,36,103,158508,36103158508,40.8431731,-73.0601704,New York,Suffolk County,1899,1726,176,0.907465825,0.092534175,91563,398400,29419.4953,16548,30732,2580.130018,16811.86412,4670.89944,32386.9903,3122.003561,7436,9822.64672,Brookhaven,0.000508594
4373,36,103,158507,36103158507,40.8542553,-73.0587965,New York,Suffolk County,1181,1055,119,0.898637138,0.101362862,88130,343600,26312.5554,16920,27372,1527.283014,16181.53167,4521.094437,33857.84699,3001.679118,6270,8776.386819,Brookhaven,0.000394441
4374,36,103,158505,36103158505,40.853663,-73.1166136,New York,Suffolk County,1472,1115,370,0.750841751,0.249158249,96228,458500,29864.1616,17232,34056,2467.903134,17668.40383,9103.082169,34742.08072,2951.174699,8411,11002.17915,Brookhaven,0.000308458
4375,36,103,110300,36103110300,40.899071,-73.4167097,New York,Suffolk County,1965,1570,365,0.811369509,0.188630491,105469,683500,29982.8527,17676,32844,2609.508077,19365.142,11209.73771,32890.69486,2976.33609,10000,20253.97435,Huntington,0.000610565
4376,36,103,110200,36103110200,40.8819448,-73.4336411,New York,Suffolk County,2111,1969,101,0.951207729,0.048792271,123889,647900,25181.6754,10788,25920,4864.586411,22747.23451,16737.23203,49432.07311,2698.324263,10000,23829.69271,Huntington,0.000482386
4377,36,103,110401,36103110401,40.8931982,-73.395463,New York,Suffolk County,972,891,17,0.981277533,0.018722467,150481,770400,33832.6256,24012,34020,1242.069072,27629.78631,9407.475018,56719.25057,3423.454336,10000,28875.88318,Huntington,0.000419024
4378,36,103,110901,36103110901,40.864159,-73.4243107,New York,Suffolk County,1209,703,481,0.59375,0.40625,81585,532700,21694.875,16800,25044,1492.797783,14979.80553,14321.28919,26966.52585,2276.436407,8265,15667.35721,Huntington,0.000172691
4379,36,103,111001,36103111001,40.8681982,-73.4139462,New York,Suffolk County,843,579,294,0.663230241,0.336769759,82120,475300,26068.3711,18420,29952,1047.397241,15078.03678,12200.26657,22721.91663,2481.57837,8158,15770.09713,Huntington,0.000152101
4380,36,103,111300,36103111300,40.8700416,-73.3874827,New York,Suffolk County,1612,1436,67,0.955422488,0.044577512,140417,695300,33020.7106,7488,34212,2606.236176,25781.93729,12228.06347,51534.66689,3406.222794,10000,26673.46243,Huntington,0.00078012
4381,36,103,190601,36103190601,40.8241255,-72.5868779,New York,Suffolk County,1803,1528,181,0.894090111,0.105909889,83313,600300,18769.8678,15240,19188,2199.896449,15297.08327,5286.41684,33607.45715,2883.165475,5336,12755.42631,Southampton,0.001896285
4382,36,103,190502,36103190502,40.8027181,-72.6435021,New York,Suffolk County,998,918,313,0.745735175,0.254264825,84053,715500,20405.576,17184,21504,1369.054326,15432.95452,5822.639278,29875.71639,2643.297763,4609,15695.45532,Southampton,0.001166447
4383,36,103,190403,36103190403,40.9007882,-72.5369515,New York,Suffolk County,1384,896,539,0.624390244,0.375609756,64884,605500,20113.6976,15708,22764,2146.638819,11913.33826,6430.664606,21888.68104,2448.869624,6038,8519.413477,Southampton,0.00165022
4384,36,103,190402,36103190402,40.841826,-72.6312065,New York,Suffolk County,890,759,193,0.797268908,0.202731092,74237,560000,24722.8739,14352,27360,807.6640081,13630.64072,3824.613246,20522.12745,2886.943237,4023,12474.41469,Southampton,0.004952154
4385,36,103,190401,36103190401,40.8936431,-72.6377702,New York,Suffolk County,2252,1780,644,0.734323432,0.265676568,51648,316600,16506.2178,14268,17316,2840.256184,9483.07895,2997.945451,17862.9599,2324.311096,3081,5471.43225,Southampton,0.00702708
4386,36,103,180300,36103180300,41.0648753,-72.3192656,New York,Suffolk County,1128,1096,115,0.905037159,0.094962841,71384,845400,13318.7911,13536,13296,1441,13106.80196,4814.49635,30446.13084,2547.930476,3980,11964.34562,Shelter Island,0.00331166
4387,36,103,170202,36103170202,41.1788839,-72.194355,New York,Suffolk County,1842,1528,330,0.822389666,0.177610334,66193,550800,12702.9882,11124,13044,2293.114257,12153.68349,3960.466434,30247.70758,2338.19447,4573,8750.426257,Southold,0.004416672
4388,36,103,170201,36103170201,41.0480198,-72.4195157,New York,Suffolk County,2414,2206,279,0.887726358,0.112273642,70903,509800,16275.2789,11652,16860,3199.974441,13018.48565,5654.894188,28873.42359,2549.358435,5575,10186.45342,Southold,0.002896895
4389,36,103,158502,36103158502,40.8333335,-73.1024208,New York,Suffolk County,1683,666,984,0.403636364,0.596363636,48239,391300,18082.7345,13428,24960,2295.193319,8857.153142,10373.30463,13946.33091,2186.365093,7095,5166.416359,Brookhaven,0.000334721
4390,36,103,158408,36103158408,40.959743,-72.9181435,New York,Suffolk County,1423,1217,220,0.846903271,0.153096729,66585,310100,23784.2839,13032,25728,1890.249243,12225.65853,5441.228601,20942.38536,2493.42102,5302,7139.25119,Brookhaven,0.000199294
4391,36,103,158407,36103158407,40.9620892,-72.9416939,New York,Suffolk County,2058,1659,279,0.856037152,0.143962848,80153,348000,26605.3375,15696,28440,2879.819559,14716.8763,6081.173141,27543.34517,2693.427358,6639,8594.013676,Brookhaven,0.00039304
4392,36,103,158405,36103158405,40.925776,-72.8738991,New York,Suffolk County,1617,1458,92,0.940645161,0.059354839,113782,424500,27962.3535,19632,28488,2147.345942,20891.49026,6403.4798,48234.73129,3136.548863,7695,13556.87608,Brookhaven,0.001985428
4393,36,103,158403,36103158403,40.8969837,-72.9308191,New York,Suffolk County,843,694,154,0.818396226,0.181603774,81885,272600,19747.1321,13344,21168,928.9627036,15034.88847,3771.882578,36056.52848,2565.028456,4727,8481.422489,Brookhaven,0.000611763
4394,36,103,158402,36103158402,40.9586908,-72.8830698,New York,Suffolk County,1434,1354,66,0.953521127,0.046478873,121250,479100,27810.169,18828,28248,2094.647406,22262.68825,8532.687124,51853.24383,3178.245833,9170,16145.65309,Brookhaven,0.001034486
4395,36,103,110902,36103110902,40.8527231,-73.4215948,New York,Suffolk County,1375,677,765,0.469486824,0.530513176,44939,436100,19136.0971,13260,25776,2040.101292,8251.240802,15250.28405,7622.858268,2410.717525,7680,7518.086305,Huntington,0.000207326
4396,36,103,111002,36103111002,40.8567054,-73.4040729,New York,Suffolk County,1486,860,660,0.565789474,0.434210526,60270,395500,21255.4737,18852,23100,2088.663486,11066.16265,11940.03455,15452.91256,2540.533712,6641,9954.917385,Huntington,0.000227239
4397,36,103,111100,36103111100,40.8383588,-73.4202435,New York,Suffolk County,2340,1750,711,0.711093052,0.288906948,73668,370300,22764.3218,14436,26148,3175.397875,13526.16675,8991.094354,22391.49389,2776.083912,6798,12209.93365,Huntington,0.000330445
4398,36,103,111201,36103111201,40.8440475,-73.4006531,New York,Suffolk County,1065,700,341,0.672430355,0.327569645,74198,395200,23537.0029,13620,28368,1477.331396,13623.47994,10263.41864,22478.31219,2361.760937,5788,12197.44403,Huntington,0.000128599
4399,36,103,111202,36103111202,40.8350398,-73.4039518,New York,Suffolk County,1567,1244,338,0.786346397,0.213653603,76429,419800,25410.3565,14304,28428,2209.150553,14033.1134,8636.088613,21659.39306,2761.937871,7060,12564.19917,Huntington,0.00020241
4400,36,103,111401,36103111401,40.8507016,-73.3891767,New York,Suffolk County,487,479,0,1,0,126125,519800,31080,0,31080,737.1864915,23157.78603,7660.785782,47720.99763,3219.969205,8960,20946.24714,Huntington,0.000120538
4401,36,103,111402,36103111402,40.8411131,-73.3852465,New York,Suffolk County,1747,1639,144,0.919237241,0.080762759,100845,459400,24478.3309,18996,24960,2488.732035,18516.13028,7706.9774,38024.34382,2933.328589,8690,16892.86641,Huntington,0.000298352
4402,36,103,112204,36103112204,40.8077264,-73.4001465,New York,Suffolk County,1285,1200,114,0.913242009,0.086757991,123636,538100,27526.6301,21828,28068,1640.266152,22700.78123,8144.917196,46528.68093,2940.866747,9233,23939.04099,Huntington,0.000181534
4403,36,103,170101,36103170101,41.100862,-72.3635667,New York,Suffolk County,820,470,494,0.487551867,0.512448133,48398,470900,12459.6598,13308,11568,990.2409449,8886.3471,4546.727119,19240.01581,2006.573973,2868,5805.403314,Southold,0.000254058
4404,36,103,170002,36103170002,41.011474,-72.4719348,New York,Suffolk County,1797,1532,232,0.868480726,0.131519274,78359,646200,18624.3537,8880,20100,2296.226426,14387.48032,6744.835078,30697.90796,2664.677156,6929,11984.58087,Southold,0.003953029
4405,36,103,170001,36103170001,40.9798836,-72.5293025,New York,Suffolk County,2217,1938,249,0.886145405,0.113854595,90868,550800,17356.8724,17208,17376,3149.476898,16684.25531,7037.157766,42003.65442,2587.05769,6268,12236.16019,Southold,0.003313501
